date,time_interval,quantity
2022-12-10,13,379.0
2022-12-10,14,331.0
2022-12-10,15,307.0
2022-12-10,16,268.0
2022-12-10,17,240.0
2022-12-10,18,235.0
2022-12-10,19,207.0
2022-12-10,20,179.0
2022-12-10,21,138.0
2022-12-10,22,109.0
2022-12-10,23,33.0
2022-12-10,24,3.0
2022-12-11,0,18.0
2022-12-11,1,11.0
2022-12-11,2,8.0
2022-12-11,3,8.0
2022-12-11,4,9.0
2022-12-11,5,14.0
2022-12-11,6,17.0
2022-12-11,7,63.0
2022-12-11,8,130.0
2022-12-11,9,292.0
2022-12-11,10,362.0
2022-12-11,11,365.0
2022-12-11,12,364.0
2022-12-11,13,342.0
2022-12-11,14,331.0
2022-12-11,15,273.0
2022-12-11,16,303.0
2022-12-11,17,289.0
2022-12-11,18,294.0
2022-12-11,19,236.0
2022-12-11,20,222.0
2022-12-11,21,180.0
2022-12-11,22,78.0
2022-12-11,23,46.0
2022-12-11,24,7.0
2022-12-12,0,22.0
2022-12-12,1,10.0
2022-12-12,2,8.0
2022-12-12,3,6.0
2022-12-12,4,4.0
2022-12-12,5,8.0
2022-12-12,6,42.0
2022-12-12,7,102.0
2022-12-12,8,173.0
2022-12-12,9,269.0
2022-12-12,10,362.0
2022-12-12,11,412.0
2022-12-12,12,346.0
2022-12-12,13,286.0
2022-12-12,14,270.0
2022-12-12,15,283.0
2022-12-12,16,277.0
2022-12-12,17,286.0
2022-12-12,18,278.0
2022-12-12,19,308.0
2022-12-12,20,218.0
2022-12-12,21,151.0
2022-12-12,22,88.0
2022-12-12,23,38.0
2022-12-12,24,3.0
2022-12-13,0,6.0
2022-12-13,1,12.0
2022-12-13,2,3.0
2022-12-13,3,3.0
2022-12-13,4,4.0
2022-12-13,5,10.0
2022-12-13,6,36.0
2022-12-13,7,85.0
2022-12-13,8,167.0
2022-12-13,9,310.0
2022-12-13,10,353.0
2022-12-13,11,348.0
2022-12-13,12,297.0
2022-12-13,13,194.0
2022-12-13,14,246.0
2022-12-13,15,235.0
2022-12-13,16,269.0
2022-12-13,17,299.0
2022-12-13,18,261.0
2022-12-13,19,245.0
2022-12-13,20,226.0
2022-12-13,21,181.0
2022-12-13,22,86.0
2022-12-13,23,32.0
2022-12-13,24,4.0
2022-12-14,0,11.0
2022-12-14,1,5.0
2022-12-14,2,7.0
2022-12-14,3,4.0
2022-12-14,4,8.0
2022-12-14,5,11.0
2022-12-14,6,38.0
2022-12-14,7,63.0
2022-12-14,8,212.0
2022-12-14,9,294.0
2022-12-14,10,341.0
2022-12-14,11,352.0
2022-12-14,12,289.0
2022-12-14,13,227.0
2022-12-14,14,277.0
2022-12-14,15,296.0
2022-12-14,16,270.0
2022-12-14,17,275.0
2022-12-14,18,269.0
2022-12-14,19,263.0
2022-12-14,20,249.0
2022-12-14,21,175.0
2022-12-14,22,84.0
2022-12-14,23,35.0
2022-12-14,24,4.0
2022-12-15,0,10.0
2022-12-15,1,8.0
2022-12-15,2,5.0
2022-12-15,3,7.0
2022-12-15,4,7.0
2022-12-15,5,13.0
2022-12-15,6,41.0
2022-12-15,7,93.0
2022-12-15,8,203.0
2022-12-15,9,301.0
2022-12-15,10,368.0
2022-12-15,11,386.0
2022-12-15,12,317.0
2022-12-15,13,293.0
2022-12-15,14,285.0
2022-12-15,15,252.0
2022-12-15,16,240.0
2022-12-15,17,267.0
2022-12-15,18,270.0
2022-12-15,19,289.0
2022-12-15,20,226.0
2022-12-15,21,161.0
2022-12-15,22,97.0
2022-12-15,23,44.0
2022-12-15,24,3.0
2022-12-16,0,12.0
2022-12-16,1,11.0
2022-12-16,2,3.0
2022-12-16,3,5.0
2022-12-16,4,3.0
2022-12-16,5,20.0
2022-12-16,6,43.0
2022-12-16,7,87.0
2022-12-16,8,195.0
2022-12-16,9,326.0
2022-12-16,10,342.0
2022-12-16,11,348.0
2022-12-16,12,350.0
2022-12-16,13,312.0
2022-12-16,14,278.0
2022-12-16,15,255.0
2022-12-16,16,256.0
2022-12-16,17,263.0
2022-12-16,18,277.0
2022-12-16,19,273.0
2022-12-16,20,231.0
2022-12-16,21,170.0
2022-12-16,22,89.0
2022-12-16,23,35.0
2022-12-16,24,12.0
2022-12-17,0,26.0
2022-12-17,1,6.0
2022-12-17,2,11.0
2022-12-17,3,5.0
2022-12-17,4,4.0
2022-12-17,5,9.0
2022-12-17,6,23.0
2022-12-17,7,69.0
2022-12-17,8,147.0
2022-12-17,9,285.0
2022-12-17,10,371.0
2022-12-17,11,349.0
2022-12-17,12,337.0
2022-12-17,13,305.0
2022-12-17,14,311.0
2022-12-17,15,274.0
2022-12-17,16,280.0
2022-12-17,17,268.0
2022-12-17,18,275.0
2022-12-17,19,201.0
2022-12-17,20,178.0
2022-12-17,21,156.0
2022-12-17,22,94.0
2022-12-17,23,32.0
2022-12-17,24,10.0
2022-12-18,0,23.0
2022-12-18,1,16.0
2022-12-18,2,11.0
2022-12-18,3,4.0
2022-12-18,4,6.0
2022-12-18,5,8.0
2022-12-18,6,23.0
2022-12-18,7,64.0
2022-12-18,8,142.0
2022-12-18,9,290.0
2022-12-18,10,315.0
2022-12-18,11,328.0
2022-12-18,12,354.0
2022-12-18,13,388.0
2022-12-18,14,241.0
2022-12-18,15,324.0
2022-12-18,16,124.0
2022-12-18,17,102.0
2022-12-18,18,204.0
2022-12-18,19,189.0
2022-12-18,20,129.0
2022-12-18,21,92.0
2022-12-18,22,50.0
2022-12-18,23,23.0
2022-12-18,24,3.0
2022-12-19,0,13.0
2022-12-19,1,4.0
2022-12-19,2,3.0
2022-12-19,3,1.0
2022-12-19,4,6.0
2022-12-19,5,12.0
2022-12-19,6,27.0
2022-12-19,7,72.0
2022-12-19,8,132.0
2022-12-19,9,224.0
2022-12-19,10,265.0
2022-12-19,11,262.0
2022-12-19,12,258.0
2022-12-19,13,217.0
2022-12-19,14,216.0
2022-12-19,15,238.0
2022-12-19,16,250.0
2022-12-19,17,252.0
2022-12-19,18,267.0
2022-12-19,19,268.0
2022-12-19,20,199.0
2022-12-19,21,171.0
2022-12-19,22,87.0
2022-12-19,23,39.0
2022-12-19,24,4.0
2022-12-20,0,5.0
2022-12-20,1,10.0
2022-12-20,2,6.0
2022-12-20,3,5.0
2022-12-20,4,8.0
2022-12-20,5,10.0
2022-12-20,6,32.0
2022-12-20,7,95.0
2022-12-20,8,190.0
2022-12-20,9,288.0
2022-12-20,10,321.0
2022-12-20,11,270.0
2022-12-20,12,306.0
2022-12-20,13,297.0
2022-12-20,14,246.0
2022-12-20,15,237.0
2022-12-20,16,269.0
2022-12-20,17,269.0
2022-12-20,18,257.0
2022-12-20,19,246.0
2022-12-20,20,211.0
2022-12-20,21,166.0
2022-12-20,22,81.0
2022-12-20,23,36.0
2022-12-20,24,8.0
2022-12-21,0,20.0
2022-12-21,1,8.0
2022-12-21,2,13.0
2022-12-21,3,1.0
2022-12-21,4,5.0
2022-12-21,5,11.0
2022-12-21,6,33.0
2022-12-21,7,91.0
2022-12-21,8,184.0
2022-12-21,9,297.0
2022-12-21,10,336.0
2022-12-21,11,348.0
2022-12-21,12,304.0
2022-12-21,13,267.0
2022-12-21,14,298.0
2022-12-21,15,271.0
2022-12-21,16,232.0
2022-12-21,17,239.0
2022-12-21,18,242.0
2022-12-21,19,250.0
2022-12-21,20,205.0
2022-12-21,21,129.0
2022-12-21,22,83.0
2022-12-21,23,45.0
2022-12-21,24,6.0
2022-12-22,0,17.0
2022-12-22,1,5.0
2022-12-22,2,6.0
2022-12-22,3,6.0
2022-12-22,4,11.0
2022-12-22,5,14.0
2022-12-22,6,37.0
2022-12-22,7,94.0
2022-12-22,8,200.0
2022-12-22,9,277.0
2022-12-22,10,270.0
2022-12-22,11,353.0
2022-12-22,12,355.0
2022-12-22,13,273.0
2022-12-22,14,241.0
2022-12-22,15,253.0
2022-12-22,16,253.0
2022-12-22,17,240.0
2022-12-22,18,271.0
2022-12-22,19,259.0
2022-12-22,20,234.0
2022-12-22,21,164.0
2022-12-22,22,96.0
2022-12-22,23,25.0
2022-12-22,24,4.0
2022-12-23,0,23.0
2022-12-23,1,9.0
2022-12-23,2,11.0
2022-12-23,3,7.0
2022-12-23,4,11.0
2022-12-23,5,16.0
2022-12-23,6,48.0
2022-12-23,7,99.0
2022-12-23,8,172.0
2022-12-23,9,297.0
2022-12-23,10,377.0
2022-12-23,11,324.0
2022-12-23,12,289.0
2022-12-23,13,311.0
2022-12-23,14,243.0
2022-12-23,15,228.0
2022-12-23,16,256.0
2022-12-23,17,268.0
2022-12-23,18,281.0
2022-12-23,19,230.0
2022-12-23,20,232.0
2022-12-23,21,178.0
2022-12-23,22,83.0
2022-12-23,23,49.0
2022-12-23,24,5.0
2022-12-24,0,19.0
2022-12-24,1,8.0
2022-12-24,2,11.0
2022-12-24,3,11.0
2022-12-24,4,12.0
2022-12-24,5,11.0
2022-12-24,6,39.0
2022-12-24,7,62.0
2022-12-24,8,182.0
2022-12-24,9,258.0
2022-12-24,10,375.0
2022-12-24,11,333.0
2022-12-24,12,353.0
2022-12-24,13,335.0
2022-12-24,14,338.0
2022-12-24,15,318.0
2022-12-24,16,311.0
2022-12-24,17,269.0
2022-12-24,18,224.0
2022-12-24,19,119.0
2022-12-24,20,146.0
2022-12-24,21,149.0
2022-12-24,22,80.0
2022-12-24,23,45.0
2022-12-24,24,9.0
2022-12-25,0,22.0
2022-12-25,1,12.0
2022-12-25,2,13.0
2022-12-25,3,6.0
2022-12-25,4,7.0
2022-12-25,5,8.0
2022-12-25,6,24.0
2022-12-25,7,56.0
2022-12-25,8,102.0
2022-12-25,9,278.0
2022-12-25,10,330.0
2022-12-25,11,325.0
2022-12-25,12,352.0
2022-12-25,13,349.0
2022-12-25,14,337.0
2022-12-25,15,267.0
2022-12-25,16,285.0
2022-12-25,17,296.0
2022-12-25,18,270.0
2022-12-25,19,245.0
2022-12-25,20,181.0
2022-12-25,21,119.0
2022-12-25,22,81.0
2022-12-25,23,42.0
2022-12-25,24,5.0
2022-12-26,0,19.0
2022-12-26,1,10.0
2022-12-26,2,2.0
2022-12-26,3,10.0
2022-12-26,4,7.0
2022-12-26,5,16.0
2022-12-26,6,37.0
2022-12-26,7,81.0
2022-12-26,8,167.0
2022-12-26,9,297.0
2022-12-26,10,334.0
2022-12-26,11,333.0
2022-12-26,12,307.0
2022-12-26,13,280.0
2022-12-26,14,244.0
2022-12-26,15,219.0
2022-12-26,16,218.0
2022-12-26,17,258.0
2022-12-26,18,256.0
2022-12-26,19,241.0
2022-12-26,20,218.0
2022-12-26,21,156.0
2022-12-26,22,88.0
2022-12-26,23,46.0
2022-12-26,24,9.0
2022-12-27,0,25.0
2022-12-27,1,11.0
2022-12-27,2,9.0
2022-12-27,3,5.0
2022-12-27,4,8.0
2022-12-27,5,18.0
2022-12-27,6,43.0
2022-12-27,7,98.0
2022-12-27,8,165.0
2022-12-27,9,284.0
2022-12-27,10,277.0
2022-12-27,11,318.0
2022-12-27,12,317.0
2022-12-27,13,295.0
2022-12-27,14,224.0
2022-12-27,15,209.0
2022-12-27,16,216.0
2022-12-27,17,247.0
2022-12-27,18,239.0
2022-12-27,19,251.0
2022-12-27,20,234.0
2022-12-27,21,155.0
2022-12-27,22,78.0
2022-12-27,23,54.0
2022-12-27,24,5.0
2022-12-28,0,21.0
2022-12-28,1,9.0
2022-12-28,2,8.0
2022-12-28,3,7.0
2022-12-28,4,12.0
2022-12-28,5,9.0
2022-12-28,6,53.0
2022-12-28,7,95.0
2022-12-28,8,170.0
2022-12-28,9,327.0
2022-12-28,10,358.0
2022-12-28,11,338.0
2022-12-28,12,320.0
2022-12-28,13,320.0
2022-12-28,14,219.0
2022-12-28,15,245.0
2022-12-28,16,236.0
2022-12-28,17,237.0
2022-12-28,18,253.0
2022-12-28,19,251.0
2022-12-28,20,209.0
2022-12-28,21,157.0
2022-12-28,22,91.0
2022-12-28,23,51.0
2022-12-28,24,18.0
2022-12-29,0,38.0
2022-12-29,1,16.0
2022-12-29,2,7.0
2022-12-29,3,7.0
2022-12-29,4,3.0
2022-12-29,5,13.0
2022-12-29,6,49.0
2022-12-29,7,115.0
2022-12-29,8,201.0
2022-12-29,9,324.0
2022-12-29,10,378.0
2022-12-29,11,376.0
2022-12-29,12,351.0
2022-12-29,13,286.0
2022-12-29,14,301.0
2022-12-29,15,280.0
2022-12-29,16,274.0
2022-12-29,17,253.0
2022-12-29,18,276.0
2022-12-29,19,272.0
2022-12-29,20,243.0
2022-12-29,21,170.0
2022-12-29,22,103.0
2022-12-29,23,47.0
2022-12-29,24,10.0
2022-12-30,0,33.0
2022-12-30,1,18.0
2022-12-30,2,6.0
2022-12-30,3,12.0
2022-12-30,4,8.0
2022-12-30,5,25.0
2022-12-30,6,39.0
2022-12-30,7,122.0
2022-12-30,8,253.0
2022-12-30,9,418.0
2022-12-30,10,439.0
2022-12-30,11,491.0
2022-12-30,12,301.0
2022-12-30,13,256.0
2022-12-30,14,300.0
2022-12-30,15,165.0
2022-12-30,16,86.0
2022-12-30,17,200.0
2022-12-30,18,153.0
2022-12-30,19,117.0
2022-12-30,20,182.0
2022-12-30,21,197.0
2022-12-30,22,122.0
2022-12-30,23,63.0
2022-12-30,24,14.0
2022-12-31,0,52.0
2022-12-31,1,23.0
2022-12-31,2,18.0
2022-12-31,3,10.0
2022-12-31,4,10.0
2022-12-31,5,30.0
2022-12-31,6,37.0
2022-12-31,7,77.0
2022-12-31,8,218.0
2022-12-31,9,459.0
2022-12-31,10,475.0
2022-12-31,11,448.0
2022-12-31,12,162.0
2022-12-31,13,73.0
2022-12-31,14,177.0
2022-12-31,15,215.0
2022-12-31,16,187.0
2022-12-31,17,182.0
2022-12-31,18,69.0
2022-12-31,19,10.0
2023-01-01,10,227.0
2023-01-01,11,169.0
2023-01-01,12,122.0
2023-01-01,13,121.0
2023-01-01,14,136.0
2023-01-01,15,133.0
2023-01-01,16,129.0
2023-01-01,17,118.0
2023-01-01,18,111.0
2023-01-01,19,114.0
2023-01-01,20,93.0
2023-01-01,21,90.0
2023-01-01,22,32.0
2023-01-01,23,26.0
2023-01-01,24,4.0
2023-01-02,0,17.0
2023-01-02,1,3.0
2023-01-02,2,4.0
2023-01-02,3,6.0
2023-01-02,4,2.0
2023-01-02,5,5.0
2023-01-02,6,17.0
2023-01-02,7,23.0
2023-01-02,8,54.0
2023-01-02,9,135.0
2023-01-02,10,180.0
2023-01-02,11,177.0
2023-01-02,12,157.0
2023-01-02,13,171.0
2023-01-02,14,175.0
2023-01-02,15,144.0
2023-01-02,16,137.0
2023-01-02,17,139.0
2023-01-02,18,137.0
2023-01-02,19,131.0
2023-01-02,20,104.0
2023-01-02,21,65.0
2023-01-02,22,44.0
2023-01-02,23,20.0
2023-01-02,24,1.0
2023-01-03,0,12.0
2023-01-03,1,12.0
2023-01-03,2,7.0
2023-01-03,3,9.0
2023-01-03,4,5.0
2023-01-03,5,7.0
2023-01-03,6,16.0
2023-01-03,7,52.0
2023-01-03,8,91.0
2023-01-03,9,147.0
2023-01-03,10,228.0
2023-01-03,11,228.0
2023-01-03,12,196.0
2023-01-03,13,169.0
2023-01-03,14,188.0
2023-01-03,15,146.0
2023-01-03,16,159.0
2023-01-03,17,151.0
2023-01-03,18,114.0
2023-01-03,19,119.0
2023-01-03,20,93.0
2023-01-03,21,84.0
2023-01-03,22,48.0
2023-01-03,23,29.0
2023-01-03,24,3.0
2023-01-04,0,16.0
2023-01-04,1,16.0
2023-01-04,2,12.0
2023-01-04,3,5.0
2023-01-04,4,4.0
2023-01-04,5,5.0
2023-01-04,6,13.0
2023-01-04,7,44.0
2023-01-04,8,96.0
2023-01-04,9,215.0
2023-01-04,10,286.0
2023-01-04,11,308.0
2023-01-04,12,265.0
2023-01-04,13,249.0
2023-01-04,14,253.0
2023-01-04,15,204.0
2023-01-04,16,190.0
2023-01-04,17,191.0
2023-01-04,18,184.0
2023-01-04,19,142.0
2023-01-04,20,95.0
2023-01-04,21,90.0
2023-01-04,22,60.0
2023-01-04,23,27.0
2023-01-04,24,6.0
2023-01-05,0,26.0
2023-01-05,1,15.0
2023-01-05,2,8.0
2023-01-05,3,6.0
2023-01-05,4,6.0
2023-01-05,5,7.0
2023-01-05,6,11.0
2023-01-05,7,36.0
2023-01-05,8,114.0
2023-01-05,9,215.0
2023-01-05,10,283.0
2023-01-05,11,333.0
2023-01-05,12,277.0
2023-01-05,13,288.0
2023-01-05,14,259.0
2023-01-05,15,221.0
2023-01-05,16,239.0
2023-01-05,17,230.0
2023-01-05,18,220.0
2023-01-05,19,187.0
2023-01-05,20,142.0
2023-01-05,21,142.0
2023-01-05,22,59.0
2023-01-05,23,40.0
2023-01-05,24,9.0
2023-01-06,0,21.0
2023-01-06,1,13.0
2023-01-06,2,11.0
2023-01-06,3,6.0
2023-01-06,4,5.0
2023-01-06,5,9.0
2023-01-06,6,18.0
2023-01-06,7,40.0
2023-01-06,8,116.0
2023-01-06,9,276.0
2023-01-06,10,322.0
2023-01-06,11,357.0
2023-01-06,12,354.0
2023-01-06,13,314.0
2023-01-06,14,353.0
2023-01-06,15,273.0
2023-01-06,16,294.0
2023-01-06,17,256.0
2023-01-06,18,219.0
2023-01-06,19,201.0
2023-01-06,20,169.0
2023-01-06,21,132.0
2023-01-06,22,56.0
2023-01-06,23,40.0
2023-01-06,24,6.0
2023-01-07,0,24.0
2023-01-07,1,14.0
2023-01-07,2,11.0
2023-01-07,3,12.0
2023-01-07,4,8.0
2023-01-07,5,13.0
2023-01-07,6,18.0
2023-01-07,7,40.0
2023-01-07,8,112.0
2023-01-07,9,266.0
2023-01-07,10,313.0
2023-01-07,11,383.0
2023-01-07,12,380.0
2023-01-07,13,316.0
2023-01-07,14,297.0
2023-01-07,15,264.0
2023-01-07,16,250.0
2023-01-07,17,248.0
2023-01-07,18,229.0
2023-01-07,19,183.0
2023-01-07,20,134.0
2023-01-07,21,99.0
2023-01-07,22,63.0
2023-01-07,23,37.0
2023-01-07,24,4.0
2023-01-08,0,29.0
2023-01-08,1,14.0
2023-01-08,2,11.0
2023-01-08,3,5.0
2023-01-08,4,12.0
2023-01-08,5,11.0
2023-01-08,6,23.0
2023-01-08,7,45.0
2023-01-08,8,113.0
2023-01-08,9,225.0
2023-01-08,10,335.0
2023-01-08,11,352.0
2023-01-08,12,373.0
2023-01-08,13,358.0
2023-01-08,14,307.0
2023-01-08,15,315.0
2023-01-08,16,305.0
2023-01-08,17,304.0
2023-01-08,18,281.0
2023-01-08,19,235.0
2023-01-08,20,180.0
2023-01-08,21,114.0
2023-01-08,22,59.0
2023-01-08,23,29.0
2023-01-08,24,4.0
2023-01-09,0,15.0
2023-01-09,1,7.0
2023-01-09,2,7.0
2023-01-09,3,7.0
2023-01-09,4,3.0
2023-01-09,5,8.0
2023-01-09,6,31.0
2023-01-09,7,75.0
2023-01-09,8,159.0
2023-01-09,9,258.0
2023-01-09,10,345.0
2023-01-09,11,373.0
2023-01-09,12,319.0
2023-01-09,13,313.0
2023-01-09,14,264.0
2023-01-09,15,253.0
2023-01-09,16,266.0
2023-01-09,17,267.0
2023-01-09,18,311.0
2023-01-09,19,278.0
2023-01-09,20,215.0
2023-01-09,21,158.0
2023-01-09,22,74.0
2023-01-09,23,38.0
2023-01-09,24,3.0
2023-01-10,0,20.0
2023-01-10,1,8.0
2023-01-10,2,10.0
2023-01-10,3,10.0
2023-01-10,4,4.0
2023-01-10,5,15.0
2023-01-10,6,39.0
2023-01-10,7,80.0
2023-01-10,8,180.0
2023-01-10,9,328.0
2023-01-10,10,370.0
2023-01-10,11,338.0
2023-01-10,12,320.0
2023-01-10,13,310.0
2023-01-10,14,265.0
2023-01-10,15,265.0
2023-01-10,16,235.0
2023-01-10,17,268.0
2023-01-10,18,286.0
2023-01-10,19,264.0
2023-01-10,20,200.0
2023-01-10,21,141.0
2023-01-10,22,81.0
2023-01-10,23,31.0
2023-01-10,24,2.0
2023-01-11,0,11.0
2023-01-11,1,20.0
2023-01-11,2,9.0
2023-01-11,3,6.0
2023-01-11,4,8.0
2023-01-11,5,10.0
2023-01-11,6,32.0
2023-01-11,7,93.0
2023-01-11,8,179.0
2023-01-11,9,303.0
2023-01-11,10,353.0
2023-01-11,11,329.0
2023-01-11,12,320.0
2023-01-11,13,303.0
2023-01-11,14,264.0
2023-01-11,15,247.0
2023-01-11,16,265.0
2023-01-11,17,269.0
2023-01-11,18,291.0
2023-01-11,19,258.0
2023-01-11,20,250.0
2023-01-11,21,155.0
2023-01-11,22,67.0
2023-01-11,23,37.0
2023-01-11,24,3.0
2023-01-12,0,18.0
2023-01-12,1,11.0
2023-01-12,2,5.0
2023-01-12,3,4.0
2023-01-12,4,8.0
2023-01-12,5,13.0
2023-01-12,6,31.0
2023-01-12,7,83.0
2023-01-12,8,186.0
2023-01-12,9,315.0
2023-01-12,10,381.0
2023-01-12,11,346.0
2023-01-12,12,337.0
2023-01-12,13,281.0
2023-01-12,14,275.0
2023-01-12,15,266.0
2023-01-12,16,237.0
2023-01-12,17,248.0
2023-01-12,18,280.0
2023-01-12,19,244.0
2023-01-12,20,217.0
2023-01-12,21,150.0
2023-01-12,22,65.0
2023-01-12,23,39.0
2023-01-12,24,2.0
2023-01-13,0,15.0
2023-01-13,1,7.0
2023-01-13,2,11.0
2023-01-13,3,8.0
2023-01-13,4,7.0
2023-01-13,5,18.0
2023-01-13,6,35.0
2023-01-13,7,83.0
2023-01-13,8,199.0
2023-01-13,9,341.0
2023-01-13,10,366.0
2023-01-13,11,341.0
2023-01-13,12,389.0
2023-01-13,13,230.0
2023-01-13,14,219.0
2023-01-13,15,307.0
2023-01-13,16,290.0
2023-01-13,17,320.0
2023-01-13,18,299.0
2023-01-13,19,276.0
2023-01-13,20,226.0
2023-01-13,21,198.0
2023-01-13,22,109.0
2023-01-13,23,52.0
2023-01-13,24,9.0
2023-01-14,0,25.0
2023-01-14,1,7.0
2023-01-14,2,15.0
2023-01-14,3,13.0
2023-01-14,4,8.0
2023-01-14,5,13.0
2023-01-14,6,21.0
2023-01-14,7,59.0
2023-01-14,8,144.0
2023-01-14,9,263.0
2023-01-14,10,337.0
2023-01-14,11,352.0
2023-01-14,12,381.0
2023-01-14,13,294.0
2023-01-14,14,301.0
2023-01-14,15,313.0
2023-01-14,16,330.0
2023-01-14,17,277.0
2023-01-14,18,270.0
2023-01-14,19,247.0
2023-01-14,20,177.0
2023-01-14,21,124.0
2023-01-14,22,65.0
2023-01-14,23,42.0
2023-01-14,24,8.0
2023-01-15,0,27.0
2023-01-15,1,8.0
2023-01-15,2,12.0
2023-01-15,3,7.0
2023-01-15,4,7.0
2023-01-15,5,17.0
2023-01-15,6,20.0
2023-01-15,7,58.0
2023-01-15,8,141.0
2023-01-15,9,269.0
2023-01-15,10,375.0
2023-01-15,11,397.0
2023-01-15,12,377.0
2023-01-15,13,340.0
2023-01-15,14,315.0
2023-01-15,15,313.0
2023-01-15,16,333.0
2023-01-15,17,356.0
2023-01-15,18,303.0
2023-01-15,19,248.0
2023-01-15,20,222.0
2023-01-15,21,140.0
2023-01-15,22,81.0
2023-01-15,23,39.0
2023-01-15,24,9.0
2023-01-16,0,16.0
2023-01-16,1,11.0
2023-01-16,2,10.0
2023-01-16,3,5.0
2023-01-16,4,3.0
2023-01-16,5,19.0
2023-01-16,6,27.0
2023-01-16,7,99.0
2023-01-16,8,170.0
2023-01-16,9,270.0
2023-01-16,10,365.0
2023-01-16,11,327.0
2023-01-16,12,352.0
2023-01-16,13,291.0
2023-01-16,14,299.0
2023-01-16,15,237.0
2023-01-16,16,274.0
2023-01-16,17,267.0
2023-01-16,18,258.0
2023-01-16,19,266.0
2023-01-16,20,249.0
2023-01-16,21,179.0
2023-01-16,22,86.0
2023-01-16,23,19.0
2023-01-16,24,4.0
2023-01-17,0,9.0
2023-01-17,1,9.0
2023-01-17,2,6.0
2023-01-17,3,5.0
2023-01-17,4,8.0
2023-01-17,5,16.0
2023-01-17,6,39.0
2023-01-17,7,82.0
2023-01-17,8,175.0
2023-01-17,9,289.0
2023-01-17,10,349.0
2023-01-17,11,340.0
2023-01-17,12,309.0
2023-01-17,13,280.0
2023-01-17,14,237.0
2023-01-17,15,240.0
2023-01-17,16,268.0
2023-01-17,17,282.0
2023-01-17,18,293.0
2023-01-17,19,275.0
2023-01-17,20,255.0
2023-01-17,21,162.0
2023-01-17,22,68.0
2023-01-17,23,37.0
2023-01-17,24,10.0
2023-01-18,0,18.0
2023-01-18,1,15.0
2023-01-18,2,4.0
2023-01-18,3,13.0
2023-01-18,4,10.0
2023-01-18,5,19.0
2023-01-18,6,45.0
2023-01-18,7,72.0
2023-01-18,8,212.0
2023-01-18,9,301.0
2023-01-18,10,333.0
2023-01-18,11,354.0
2023-01-18,12,316.0
2023-01-18,13,289.0
2023-01-18,14,273.0
2023-01-18,15,261.0
2023-01-18,16,268.0
2023-01-18,17,276.0
2023-01-18,18,322.0
2023-01-18,19,261.0
2023-01-18,20,240.0
2023-01-18,21,159.0
2023-01-18,22,80.0
2023-01-18,23,36.0
2023-01-18,24,4.0
2023-01-19,0,16.0
2023-01-19,1,11.0
2023-01-19,2,9.0
2023-01-19,3,10.0
2023-01-19,4,6.0
2023-01-19,5,20.0
2023-01-19,6,32.0
2023-01-19,7,81.0
2023-01-19,8,224.0
2023-01-19,9,311.0
2023-01-19,10,369.0
2023-01-19,11,387.0
2023-01-19,12,333.0
2023-01-19,13,289.0
2023-01-19,14,267.0
2023-01-19,15,245.0
2023-01-19,16,268.0
2023-01-19,17,259.0
2023-01-19,18,294.0
2023-01-19,19,308.0
2023-01-19,20,239.0
2023-01-19,21,136.0
2023-01-19,22,74.0
2023-01-19,23,40.0
2023-01-19,24,2.0
2023-01-20,0,14.0
2023-01-20,1,9.0
2023-01-20,2,10.0
2023-01-20,3,7.0
2023-01-20,4,2.0
2023-01-20,5,13.0
2023-01-20,6,43.0
2023-01-20,7,89.0
2023-01-20,8,190.0
2023-01-20,9,324.0
2023-01-20,10,368.0
2023-01-20,11,382.0
2023-01-20,12,349.0
2023-01-20,13,336.0
2023-01-20,14,290.0
2023-01-20,15,270.0
2023-01-20,16,317.0
2023-01-20,17,286.0
2023-01-20,18,314.0
2023-01-20,19,249.0
2023-01-20,20,230.0
2023-01-20,21,167.0
2023-01-20,22,94.0
2023-01-20,23,44.0
2023-01-20,24,9.0
2023-01-21,0,24.0
2023-01-21,1,11.0
2023-01-21,2,13.0
2023-01-21,3,5.0
2023-01-21,4,6.0
2023-01-21,5,19.0
2023-01-21,6,26.0
2023-01-21,7,70.0
2023-01-21,8,175.0
2023-01-21,9,309.0
2023-01-21,10,366.0
2023-01-21,11,377.0
2023-01-21,12,332.0
2023-01-21,13,289.0
2023-01-21,14,294.0
2023-01-21,15,247.0
2023-01-21,16,293.0
2023-01-21,17,273.0
2023-01-21,18,250.0
2023-01-21,19,226.0
2023-01-21,20,183.0
2023-01-21,21,139.0
2023-01-21,22,74.0
2023-01-21,23,48.0
2023-01-21,24,6.0
2023-01-22,0,18.0
2023-01-22,1,8.0
2023-01-22,2,7.0
2023-01-22,3,8.0
2023-01-22,4,9.0
2023-01-22,5,12.0
2023-01-22,6,28.0
2023-01-22,7,72.0
2023-01-22,8,164.0
2023-01-22,9,251.0
2023-01-22,10,352.0
2023-01-22,11,331.0
2023-01-22,12,380.0
2023-01-22,13,332.0
2023-01-22,14,183.0
2023-01-22,15,328.0
2023-01-22,16,79.0
2023-01-22,17,175.0
2023-01-22,18,178.0
2023-01-22,19,6.0
2023-01-22,20,2.0
2023-01-22,21,3.0
2023-01-22,23,32.0
2023-01-22,24,3.0
2023-01-23,0,4.0
2023-01-23,5,1.0
2023-01-23,6,2.0
2023-01-23,7,8.0
2023-01-23,8,23.0
